customer_id,first_name,last_name,email,phone,city,state,postal_code,country,acquisition_channel,created_at
1163,Benjamin,Lopez,benjamin.lopez3795@yahoo.com,+1-897-869-3307,Philadelphia,PA,19101,United States,Referral,2025-01-24 22:52:22+00
1164,Eric,Gutierrez,eric.gutierrez5594@icloud.com,+1-334-547-5765,Seattle,WA,98101,United States,Meta Ads,2024-12-01 00:35:06+00
1165,Jennifer,Roberts,jennifer.roberts3918@yahoo.com,+1-825-821-2228,Phoenix,AZ,85001,United States,Meta Ads,2025-01-21 18:29:51+00
1166,Richard,Johnson,richard.johnson2337@outlook.com,+1-760-289-9174,Houston,TX,77001,United States,Google Ads,2024-05-12 03:45:57+00
1167,Donna,Lee,donna.lee1117@outlook.com,+1-790-572-6789,Chicago,IL,60601,United States,Organic Search,2025-07-06 07:34:11+00
1168,Ryan,King,ryan.king7754@outlook.com,+1-981-652-3301,Houston,TX,77001,United States,Referral,2025-01-14 13:48:26+00
1169,Jennifer,Campbell,jennifer.campbell4697@icloud.com,+1-618-834-3113,Atlanta,GA,30301,United States,Google Ads,2025-10-18 12:52:40+00
1170,Samantha,Green,samantha.green6123@gmail.com,+1-898-623-9289,Atlanta,GA,30301,United States,Organic Search,2025-11-11 09:10:56+00
1171,Rachel,Garcia,rachel.garcia935@yahoo.com,+1-916-774-1130,Phoenix,AZ,85001,United States,Direct,2024-08-14 02:18:22+00
1172,Timothy,Lee,timothy.lee9342@icloud.com,+1-274-428-7360,Atlanta,GA,30301,United States,Meta Ads,2024-09-28 08:40:30+00
1173,Kathleen,Reyes,kathleen.reyes8768@icloud.com,+1-311-287-3953,Houston,TX,77001,United States,Direct,2024-11-04 15:35:19+00
1174,Laura,Sanchez,laura.sanchez6579@outlook.com,+1-266-524-6610,Charlotte,NC,28201,United States,Google Ads,2025-06-29 19:39:00+00
1175,Jack,Stewart,jack.stewart1874@outlook.com,+1-665-239-9930,Phoenix,AZ,85001,United States,Affiliate,2024-04-23 08:34:25+00
1176,Katherine,Ramirez,katherine.ramirez5246@proton.me,+1-232-815-7230,Los Angeles,CA,90001,United States,Affiliate,2024-10-08 02:42:48+00
1177,Laura,Stewart,laura.stewart3497@gmail.com,+1-416-223-7929,Dallas,TX,75201,United States,Organic Search,2024-05-17 02:50:48+00
1178,William,Jackson,william.jackson1135@outlook.com,+1-614-283-5887,Atlanta,GA,30301,United States,Direct,2025-02-11 22:34:11+00
1179,Margaret,King,margaret.king3016@gmail.com,+1-294-638-6603,Austin,TX,73301,United States,Organic Search,2024-09-28 14:58:52+00
1180,Sharon,Morris,sharon.morris7791@proton.me,+1-905-364-8156,Seattle,WA,98101,United States,Direct,2025-03-19 07:28:37+00
1181,Stephanie,Johnson,stephanie.johnson9190@proton.me,+1-403-279-3369,San Jose,CA,95101,United States,Meta Ads,2025-10-01 23:13:25+00
1182,Janet,Green,janet.green233@yahoo.com,+1-669-351-9182,San Jose,CA,95101,United States,Organic Search,2025-06-07 19:15:04+00
1183,Edward,King,edward.king8532@gmail.com,+1-661-328-8361,Minneapolis,MN,55401,United States,Organic Search,2024-06-19 03:25:25+00
1184,Ruth,Harris,ruth.harris6885@proton.me,+1-992-370-7185,San Antonio,TX,78201,United States,Google Ads,2024-05-28 19:27:43+00
1185,Alexander,Johnson,alexander.johnson6067@outlook.com,+1-216-509-6029,Nashville,TN,37201,United States,Email Campaign,2024-04-07 05:25:18+00
1186,Catherine,Murphy,catherine.murphy7472@icloud.com,+1-620-560-6770,Portland,OR,97201,United States,Google Ads,2025-08-17 14:08:46+00
1187,Kevin,Anderson,kevin.anderson2881@icloud.com,+1-638-582-3898,Portland,OR,97201,United States,Meta Ads,2025-02-25 21:50:00+00
1188,Laura,Carter,laura.carter4670@icloud.com,+1-849-490-2625,Chicago,IL,60601,United States,Email Campaign,2024-03-21 23:11:48+00
1189,Barbara,Williams,barbara.williams6739@gmail.com,+1-708-967-9924,Houston,TX,77001,United States,Meta Ads,2025-01-26 07:20:19+00
1190,Justin,Jones,justin.jones4750@icloud.com,+1-416-428-8448,Portland,OR,97201,United States,Google Ads,2024-06-01 05:30:25+00
1191,Jacob,Thomas,jacob.thomas5745@icloud.com,+1-622-860-7484,New York,NY,10001,United States,Affiliate,2025-08-30 21:11:28+00
1192,Mark,Cook,mark.cook4647@outlook.com,+1-874-470-6036,Boston,MA,02101,United States,Meta Ads,2024-01-04 13:30:08+00
1193,Sharon,Jones,sharon.jones255@gmail.com,+1-357-583-9502,Charlotte,NC,28201,United States,Google Ads,2024-05-12 16:41:11+00
1194,Pamela,Parker,pamela.parker3963@proton.me,+1-600-397-7444,Los Angeles,CA,90001,United States,Email Campaign,2025-03-25 03:58:19+00
1195,Jason,Taylor,jason.taylor6397@yahoo.com,+1-612-525-9475,Philadelphia,PA,19101,United States,Google Ads,2024-03-18 16:16:01+00
1196,Patrick,Taylor,patrick.taylor8262@gmail.com,+1-846-790-7422,Dallas,TX,75201,United States,Direct,2024-05-03 20:57:57+00
1197,Carol,Clark,carol.clark1528@gmail.com,+1-226-647-1189,Minneapolis,MN,55401,United States,Organic Search,2025-04-25 10:12:44+00
1198,Patrick,Cooper,patrick.cooper1291@proton.me,+1-591-225-3138,Atlanta,GA,30301,United States,Meta Ads,2025-08-27 07:19:24+00
1199,Melissa,White,melissa.white3928@yahoo.com,+1-504-398-9772,San Diego,CA,92101,United States,Email Campaign,2025-09-19 05:23:09+00
1200,Timothy,King,timothy.king848@outlook.com,+1-284-347-1379,Minneapolis,MN,55401,United States,Direct,2024-03-27 11:54:48+00
